Iteration	MSE
45557	0.003747
45558	0.003747
45559	0.003747
45560	0.003747
45561	0.003747
45562	0.003747
45563	0.003746
45564	0.003746
45565	0.003746
45566	0.003746
45567	0.003746
45568	0.003746
45569	0.003746
45570	0.003746
45571	0.003746
45572	0.003746
45573	0.003746
45574	0.003746
45575	0.003746
45576	0.003746
45577	0.003746
45578	0.003746
45579	0.003746
45580	0.003745
45581	0.003745
45582	0.003745
45583	0.003745
45584	0.003745
45585	0.003745
45586	0.003745
45587	0.003745
45588	0.003745
45589	0.003745
45590	0.003745
45591	0.003745
45592	0.003745
45593	0.003745
45594	0.003745
45595	0.003745
45596	0.003745
45597	0.003744
45598	0.003744
45599	0.003744
45600	0.003744
45601	0.003744
45602	0.003744
45603	0.003744
45604	0.003744
45605	0.003744
45606	0.003744
45607	0.003744
45608	0.003744
45609	0.003744
45610	0.003744
45611	0.003744
45612	0.003744
45613	0.003744
45614	0.003743
45615	0.003743
45616	0.003743
45617	0.003743
45618	0.003743
45619	0.003743
45620	0.003743
45621	0.003743
45622	0.003743
45623	0.003743
45624	0.003743
45625	0.003743
45626	0.003743
45627	0.003743
45628	0.003743
45629	0.003743
45630	0.003743
45631	0.003742
45632	0.003742
45633	0.003742
45634	0.003742
45635	0.003742
45636	0.003742
45637	0.003742
45638	0.003742
45639	0.003742
45640	0.003742
45641	0.003742
45642	0.003742
45643	0.003742
45644	0.003742
45645	0.003742
45646	0.003742
45647	0.003742
45648	0.003742
45649	0.003741
45650	0.003741
45651	0.003741
45652	0.003741
45653	0.003741
45654	0.003741
45655	0.003741
45656	0.003741
45657	0.003741
45658	0.003741
45659	0.003741
45660	0.003741
45661	0.003741
45662	0.003741
45663	0.003741
45664	0.003741
45665	0.003741
45666	0.003740
45667	0.003740
45668	0.003740
45669	0.003740
45670	0.003740
45671	0.003740
45672	0.003740
45673	0.003740
45674	0.003740
45675	0.003740
45676	0.003740
45677	0.003740
45678	0.003740
45679	0.003740
45680	0.003740
45681	0.003740
45682	0.003740
45683	0.003739
45684	0.003739
45685	0.003739
45686	0.003739
45687	0.003739
45688	0.003739
45689	0.003739
45690	0.003739
45691	0.003739
45692	0.003739
45693	0.003739
45694	0.003739
45695	0.003739
45696	0.003739
45697	0.003739
45698	0.003739
45699	0.003739
45700	0.003738
45701	0.003738
45702	0.003738
45703	0.003738
45704	0.003738
45705	0.003738
45706	0.003738
45707	0.003738
45708	0.003738
45709	0.003738
45710	0.003738
45711	0.003738
45712	0.003738
45713	0.003738
45714	0.003738
45715	0.003738
45716	0.003738
45717	0.003738
45718	0.003737
45719	0.003737
45720	0.003737
45721	0.003737
45722	0.003737
45723	0.003737
45724	0.003737
45725	0.003737
45726	0.003737
45727	0.003737
45728	0.003737
45729	0.003737
45730	0.003737
45731	0.003737
45732	0.003737
45733	0.003737
45734	0.003737
45735	0.003736
45736	0.003736
45737	0.003736
45738	0.003736
45739	0.003736
45740	0.003736
45741	0.003736
45742	0.003736
45743	0.003736
45744	0.003736
45745	0.003736
45746	0.003736
45747	0.003736
45748	0.003736
45749	0.003736
45750	0.003736
45751	0.003736
45752	0.003735
45753	0.003735
45754	0.003735
45755	0.003735
45756	0.003735
45757	0.003735
45758	0.003735
45759	0.003735
45760	0.003735
45761	0.003735
45762	0.003735
45763	0.003735
45764	0.003735
45765	0.003735
45766	0.003735
45767	0.003735
45768	0.003735
45769	0.003735
45770	0.003734
45771	0.003734
45772	0.003734
45773	0.003734
45774	0.003734
45775	0.003734
45776	0.003734
45777	0.003734
45778	0.003734
45779	0.003734
45780	0.003734
45781	0.003734
45782	0.003734
45783	0.003734
45784	0.003734
45785	0.003734
45786	0.003734
45787	0.003733
45788	0.003733
45789	0.003733
45790	0.003733
45791	0.003733
45792	0.003733
45793	0.003733
45794	0.003733
45795	0.003733
45796	0.003733
45797	0.003733
45798	0.003733
45799	0.003733
45800	0.003733
45801	0.003733
45802	0.003733
45803	0.003733
45804	0.003733
45805	0.003732
45806	0.003732
45807	0.003732
45808	0.003732
45809	0.003732
45810	0.003732
45811	0.003732
45812	0.003732
45813	0.003732
45814	0.003732
45815	0.003732
45816	0.003732
45817	0.003732
45818	0.003732
45819	0.003732
45820	0.003732
45821	0.003732
45822	0.003731
45823	0.003731
45824	0.003731
45825	0.003731
45826	0.003731
45827	0.003731
45828	0.003731
45829	0.003731
45830	0.003731
45831	0.003731
45832	0.003731
45833	0.003731
45834	0.003731
45835	0.003731
45836	0.003731
45837	0.003731
45838	0.003731
45839	0.003731
45840	0.003730
45841	0.003730
45842	0.003730
45843	0.003730
45844	0.003730
45845	0.003730
45846	0.003730
45847	0.003730
45848	0.003730
45849	0.003730
45850	0.003730
45851	0.003730
45852	0.003730
45853	0.003730
45854	0.003730
45855	0.003730
45856	0.003730
45857	0.003729
45858	0.003729
45859	0.003729
45860	0.003729
45861	0.003729
45862	0.003729
45863	0.003729
45864	0.003729
45865	0.003729
45866	0.003729
45867	0.003729
45868	0.003729
45869	0.003729
45870	0.003729
45871	0.003729
45872	0.003729
45873	0.003729
45874	0.003729
45875	0.003728
45876	0.003728
45877	0.003728
45878	0.003728
45879	0.003728
45880	0.003728
45881	0.003728
45882	0.003728
45883	0.003728
45884	0.003728
45885	0.003728
45886	0.003728
45887	0.003728
45888	0.003728
45889	0.003728
45890	0.003728
45891	0.003728
45892	0.003728
45893	0.003727
45894	0.003727
45895	0.003727
45896	0.003727
45897	0.003727
45898	0.003727
45899	0.003727
45900	0.003727
45901	0.003727
45902	0.003727
45903	0.003727
45904	0.003727
45905	0.003727
45906	0.003727
45907	0.003727
45908	0.003727
45909	0.003727
45910	0.003727
45911	0.003726
45912	0.003726
45913	0.003726
45914	0.003726
45915	0.003726
45916	0.003726
45917	0.003726
45918	0.003726
45919	0.003726
45920	0.003726
45921	0.003726
45922	0.003726
45923	0.003726
45924	0.003726
45925	0.003726
45926	0.003726
45927	0.003726
45928	0.003725
45929	0.003725
45930	0.003725
45931	0.003725
45932	0.003725
45933	0.003725
45934	0.003725
45935	0.003725
45936	0.003725
45937	0.003725
45938	0.003725
45939	0.003725
45940	0.003725
45941	0.003725
45942	0.003725
45943	0.003725
45944	0.003725
45945	0.003725
45946	0.003724
45947	0.003724
45948	0.003724
45949	0.003724
45950	0.003724
45951	0.003724
45952	0.003724
45953	0.003724
45954	0.003724
45955	0.003724
45956	0.003724
45957	0.003724
45958	0.003724
45959	0.003724
45960	0.003724
45961	0.003724
45962	0.003724
45963	0.003724
45964	0.003723
45965	0.003723
45966	0.003723
45967	0.003723
45968	0.003723
45969	0.003723
45970	0.003723
45971	0.003723
45972	0.003723
45973	0.003723
45974	0.003723
45975	0.003723
45976	0.003723
45977	0.003723
45978	0.003723
45979	0.003723
45980	0.003723
45981	0.003723
45982	0.003722
45983	0.003722
45984	0.003722
45985	0.003722
45986	0.003722
45987	0.003722
45988	0.003722
45989	0.003722
45990	0.003722
45991	0.003722
45992	0.003722
45993	0.003722
45994	0.003722
45995	0.003722
45996	0.003722
45997	0.003722
45998	0.003722
45999	0.003722
46000	0.003721
46001	0.003721
46002	0.003721
46003	0.003721
46004	0.003721
46005	0.003721
46006	0.003721
46007	0.003721
46008	0.003721
46009	0.003721
46010	0.003721
46011	0.003721
46012	0.003721
46013	0.003721
46014	0.003721
46015	0.003721
46016	0.003721
46017	0.003721
46018	0.003720
46019	0.003720
46020	0.003720
46021	0.003720
46022	0.003720
46023	0.003720
46024	0.003720
46025	0.003720
46026	0.003720
46027	0.003720
46028	0.003720
46029	0.003720
46030	0.003720
46031	0.003720
46032	0.003720
46033	0.003720
46034	0.003720
46035	0.003720
46036	0.003719
46037	0.003719
46038	0.003719
46039	0.003719
46040	0.003719
46041	0.003719
46042	0.003719
46043	0.003719
46044	0.003719
46045	0.003719
46046	0.003719
46047	0.003719
46048	0.003719
46049	0.003719
46050	0.003719
46051	0.003719
46052	0.003719
46053	0.003719
46054	0.003718
46055	0.003718
46056	0.003718
46057	0.003718
46058	0.003718
46059	0.003718
46060	0.003718
46061	0.003718
46062	0.003718
46063	0.003718
46064	0.003718
46065	0.003718
46066	0.003718
46067	0.003718
46068	0.003718
46069	0.003718
46070	0.003718
46071	0.003718
46072	0.003717
46073	0.003717
46074	0.003717
46075	0.003717
46076	0.003717
46077	0.003717
46078	0.003717
46079	0.003717
46080	0.003717
46081	0.003717
46082	0.003717
46083	0.003717
46084	0.003717
46085	0.003717
46086	0.003717
46087	0.003717
46088	0.003717
46089	0.003717
46090	0.003717
46091	0.003716
46092	0.003716
46093	0.003716
46094	0.003716
46095	0.003716
46096	0.003716
46097	0.003716
46098	0.003716
46099	0.003716
46100	0.003716
46101	0.003716
46102	0.003716
46103	0.003716
46104	0.003716
46105	0.003716
46106	0.003716
46107	0.003716
46108	0.003716
46109	0.003715
46110	0.003715
46111	0.003715
46112	0.003715
46113	0.003715
46114	0.003715
46115	0.003715
46116	0.003715
46117	0.003715
46118	0.003715
46119	0.003715
46120	0.003715
46121	0.003715
46122	0.003715
46123	0.003715
46124	0.003715
46125	0.003715
46126	0.003715
46127	0.003714
46128	0.003714
46129	0.003714
46130	0.003714
46131	0.003714
46132	0.003714
46133	0.003714
46134	0.003714
46135	0.003714
46136	0.003714
46137	0.003714
46138	0.003714
46139	0.003714
46140	0.003714
46141	0.003714
46142	0.003714
46143	0.003714
46144	0.003714
46145	0.003714
46146	0.003713
46147	0.003713
46148	0.003713
46149	0.003713
46150	0.003713
46151	0.003713
46152	0.003713
46153	0.003713
46154	0.003713
46155	0.003713
46156	0.003713
46157	0.003713
46158	0.003713
46159	0.003713
46160	0.003713
46161	0.003713
46162	0.003713
46163	0.003713
46164	0.003712
46165	0.003712
46166	0.003712
46167	0.003712
46168	0.003712
46169	0.003712
46170	0.003712
46171	0.003712
46172	0.003712
46173	0.003712
46174	0.003712
46175	0.003712
46176	0.003712
46177	0.003712
46178	0.003712
46179	0.003712
46180	0.003712
46181	0.003712
46182	0.003711
46183	0.003711
46184	0.003711
46185	0.003711
46186	0.003711
46187	0.003711
46188	0.003711
46189	0.003711
46190	0.003711
46191	0.003711
46192	0.003711
46193	0.003711
46194	0.003711
46195	0.003711
46196	0.003711
46197	0.003711
46198	0.003711
46199	0.003711
46200	0.003711
46201	0.003710
46202	0.003710
46203	0.003710
46204	0.003710
46205	0.003710
46206	0.003710
46207	0.003710
46208	0.003710
46209	0.003710
46210	0.003710
46211	0.003710
46212	0.003710
46213	0.003710
46214	0.003710
46215	0.003710
46216	0.003710
46217	0.003710
46218	0.003710
46219	0.003709
46220	0.003709
46221	0.003709
46222	0.003709
46223	0.003709
46224	0.003709
46225	0.003709
46226	0.003709
46227	0.003709
46228	0.003709
46229	0.003709
46230	0.003709
46231	0.003709
46232	0.003709
46233	0.003709
46234	0.003709
46235	0.003709
46236	0.003709
46237	0.003709
46238	0.003708
46239	0.003708
46240	0.003708
46241	0.003708
46242	0.003708
46243	0.003708
46244	0.003708
46245	0.003708
46246	0.003708
46247	0.003708
46248	0.003708
46249	0.003708
46250	0.003708
46251	0.003708
46252	0.003708
46253	0.003708
46254	0.003708
46255	0.003708
46256	0.003707
46257	0.003707
46258	0.003707
46259	0.003707
46260	0.003707
46261	0.003707
46262	0.003707
46263	0.003707
46264	0.003707
46265	0.003707
46266	0.003707
46267	0.003707
46268	0.003707
46269	0.003707
46270	0.003707
46271	0.003707
46272	0.003707
46273	0.003707
46274	0.003707
46275	0.003706
46276	0.003706
46277	0.003706
46278	0.003706
46279	0.003706
46280	0.003706
46281	0.003706
46282	0.003706
46283	0.003706
46284	0.003706
46285	0.003706
46286	0.003706
46287	0.003706
46288	0.003706
46289	0.003706
46290	0.003706
46291	0.003706
46292	0.003706
46293	0.003706
46294	0.003705
46295	0.003705
46296	0.003705
46297	0.003705
46298	0.003705
46299	0.003705
46300	0.003705
46301	0.003705
46302	0.003705
46303	0.003705
46304	0.003705
46305	0.003705
46306	0.003705
46307	0.003705
46308	0.003705
46309	0.003705
46310	0.003705
46311	0.003705
46312	0.003705
46313	0.003704
46314	0.003704
46315	0.003704
46316	0.003704
46317	0.003704
46318	0.003704
46319	0.003704
46320	0.003704
46321	0.003704
46322	0.003704
46323	0.003704
46324	0.003704
46325	0.003704
46326	0.003704
46327	0.003704
46328	0.003704
46329	0.003704
46330	0.003704
46331	0.003704
46332	0.003703
46333	0.003703
46334	0.003703
46335	0.003703
46336	0.003703
46337	0.003703
46338	0.003703
46339	0.003703
46340	0.003703
46341	0.003703
46342	0.003703
46343	0.003703
46344	0.003703
46345	0.003703
46346	0.003703
46347	0.003703
46348	0.003703
46349	0.003703
46350	0.003702
46351	0.003702
46352	0.003702
46353	0.003702
46354	0.003702
46355	0.003702
46356	0.003702
46357	0.003702
46358	0.003702
46359	0.003702
46360	0.003702
46361	0.003702
46362	0.003702
46363	0.003702
46364	0.003702
46365	0.003702
46366	0.003702
46367	0.003702
46368	0.003702
46369	0.003701
46370	0.003701
46371	0.003701
46372	0.003701
46373	0.003701
46374	0.003701
46375	0.003701
46376	0.003701
46377	0.003701
46378	0.003701
46379	0.003701
46380	0.003701
46381	0.003701
46382	0.003701
46383	0.003701
46384	0.003701
46385	0.003701
46386	0.003701
46387	0.003701
46388	0.003700
46389	0.003700
46390	0.003700
46391	0.003700
46392	0.003700
46393	0.003700
46394	0.003700
46395	0.003700
46396	0.003700
46397	0.003700
46398	0.003700
46399	0.003700
46400	0.003700
46401	0.003700
46402	0.003700
46403	0.003700
46404	0.003700
46405	0.003700
46406	0.003700
46407	0.003699
46408	0.003699
46409	0.003699
46410	0.003699
46411	0.003699
46412	0.003699
46413	0.003699
46414	0.003699
46415	0.003699
46416	0.003699
46417	0.003699
46418	0.003699
46419	0.003699
46420	0.003699
46421	0.003699
46422	0.003699
46423	0.003699
46424	0.003699
46425	0.003699
46426	0.003698
46427	0.003698
46428	0.003698
46429	0.003698
46430	0.003698
46431	0.003698
46432	0.003698
46433	0.003698
46434	0.003698
46435	0.003698
46436	0.003698
46437	0.003698
46438	0.003698
46439	0.003698
46440	0.003698
46441	0.003698
46442	0.003698
46443	0.003698
46444	0.003698
46445	0.003697
46446	0.003697
46447	0.003697
46448	0.003697
46449	0.003697
46450	0.003697
46451	0.003697
46452	0.003697
46453	0.003697
46454	0.003697
46455	0.003697
46456	0.003697
46457	0.003697
46458	0.003697
46459	0.003697
46460	0.003697
46461	0.003697
46462	0.003697
46463	0.003697
46464	0.003697
46465	0.003696
46466	0.003696
46467	0.003696
46468	0.003696
46469	0.003696
46470	0.003696
46471	0.003696
46472	0.003696
46473	0.003696
46474	0.003696
46475	0.003696
46476	0.003696
46477	0.003696
46478	0.003696
46479	0.003696
46480	0.003696
46481	0.003696
46482	0.003696
46483	0.003696
46484	0.003695
46485	0.003695
46486	0.003695
46487	0.003695
46488	0.003695
46489	0.003695
46490	0.003695
46491	0.003695
46492	0.003695
46493	0.003695
46494	0.003695
46495	0.003695
46496	0.003695
46497	0.003695
46498	0.003695
46499	0.003695
46500	0.003695
46501	0.003695
46502	0.003695
46503	0.003694
46504	0.003694
46505	0.003694
46506	0.003694
46507	0.003694
46508	0.003694
46509	0.003694
46510	0.003694
46511	0.003694
46512	0.003694
46513	0.003694
46514	0.003694
46515	0.003694
46516	0.003694
46517	0.003694
46518	0.003694
46519	0.003694
46520	0.003694
46521	0.003694
46522	0.003693
46523	0.003693
46524	0.003693
46525	0.003693
46526	0.003693
46527	0.003693
46528	0.003693
46529	0.003693
46530	0.003693
46531	0.003693
46532	0.003693
46533	0.003693
46534	0.003693
46535	0.003693
46536	0.003693
46537	0.003693
46538	0.003693
46539	0.003693
46540	0.003693
46541	0.003693
46542	0.003692
46543	0.003692
46544	0.003692
46545	0.003692
46546	0.003692
46547	0.003692
46548	0.003692
46549	0.003692
46550	0.003692
46551	0.003692
46552	0.003692
46553	0.003692
46554	0.003692
46555	0.003692
46556	0.003692
46557	0.003692
46558	0.003692
46559	0.003692
46560	0.003692
46561	0.003691
46562	0.003691
46563	0.003691
46564	0.003691
46565	0.003691
46566	0.003691
46567	0.003691
46568	0.003691
46569	0.003691
46570	0.003691
46571	0.003691
46572	0.003691
46573	0.003691
46574	0.003691
46575	0.003691
46576	0.003691
46577	0.003691
46578	0.003691
46579	0.003691
46580	0.003691
46581	0.003690
46582	0.003690
46583	0.003690
46584	0.003690
46585	0.003690
46586	0.003690
46587	0.003690
46588	0.003690
46589	0.003690
46590	0.003690
46591	0.003690
46592	0.003690
46593	0.003690
46594	0.003690
46595	0.003690
46596	0.003690
46597	0.003690
46598	0.003690
46599	0.003690
46600	0.003689
46601	0.003689
46602	0.003689
46603	0.003689
46604	0.003689
46605	0.003689
46606	0.003689
46607	0.003689
46608	0.003689
46609	0.003689
46610	0.003689
46611	0.003689
46612	0.003689
46613	0.003689
46614	0.003689
46615	0.003689
46616	0.003689
46617	0.003689
46618	0.003689
46619	0.003689
46620	0.003688
46621	0.003688
